file_name,agency,release_date,incident_date,incident_location,file_type,source_url,download_url,dvids_video_id,downloaded,downloaded_at,first_downloaded_at,last_verified_at,notes,content_category,media_available,ocr_status,article_priority,reader_interest,risk_level,note_series,download_scope,human_review_required
nasa-uap-d6-apollo-17-technical-crew-debriefing-1973.pdf,NASA,5/8/26,1973,,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/nasa-uap-d6-apollo-17-technical-crew-debriefing-1973.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
nasa-uap-d7-skylab-technical-crew-debriefing-1973.pdf,NASA,5/8/26,1973,,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/nasa-uap-d7-skylab-technical-crew-debriefing-1973.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
NASA-UAP-D008_Apollo_12_Medical_Debriefing_-_Tape_12_1969.mp4,NASA,2026-05-22,1969,Texas,AUD,https://www.war.gov/UFO/,,1007870,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,audio,not_applicable_audio,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
NASA-UAP-D009_Apollo_17_Audio_Excerpt_December_7_1972.mp4,NASA,2026-05-22,12/7/72,Cislunar Space,AUD,https://www.war.gov/UFO/,,1007872,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,audio,not_applicable_audio,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
NASA-UAP-D010_Mercury_Atlas_9_Audio_Excerpt_May_15_1963.mp4,NASA,2026-05-22,5/15/63,Low Earth Orbit,AUD,https://www.war.gov/UFO/,,1007874,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,audio,not_applicable_audio,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
NASA-UAP-D011_Mercury_Atlas_9_Audio_Excerpt_May_15_1963.mp4,NASA,2026-05-22,5/15/63,Low Earth Orbit,AUD,https://www.war.gov/UFO/,,1007876,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,audio,not_applicable_audio,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
NASA-UAP-D012_Mercury_Atlas_8_Audio_Excerpt_October_3_1962.mp4,NASA,2026-05-22,10/3/62,Low Earth Orbit,AUD,https://www.war.gov/UFO/,,1007877,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,audio,not_applicable_audio,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
NASA-UAP-D013_Mercury_Atlas_7_May_24_1962.mp4,NASA,2026-05-22,5/24/62,Low Earth Orbit,AUD,https://www.war.gov/UFO/,,1007879,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,audio,not_applicable_audio,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
NASA-UAP-D014_Mercury-Redstone_4_July_21_1961.mp4,NASA,2026-05-22,7/21/61,North Atlantic Ocean,AUD,https://www.war.gov/UFO/,,1007878,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,audio,not_applicable_audio,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
NASA-UAP-D015_Astronaut-Scientific-Debriefings_1962-1963.pdf,NASA,6/12/26,1962-1963,,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/061226/release_03/documents/NASA-UAP-D015_Astronaut-Scientific-Debriefings_1962-1963.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:39:00 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
NASA-UAP-D016_Preliminary-Gemini-4-Crew-Debriefing_Part1_1965.pdf,NASA,6/12/26,6/9/65,North Atlantic Ocean,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/061226/release_03/documents/NASA-UAP-D016_Preliminary-Gemini-4-Crew-Debriefing_Part1_1965.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:39:05 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
NASA-UAP-D017_Preliminary-Gemini-4-Crew-Debriefing_Part2_1965.pdf,NASA,6/12/26,6/9/65,North Atlantic Ocean,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/061226/release_03/documents/NASA-UAP-D017_Preliminary-Gemini-4-Crew-Debriefing_Part2_1965.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:39:10 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
NASA-UAP-D018_Gemini-4_Experiment-Debriefing_1967.pdf,NASA,6/12/26,"June 3-7, 1965",Low Earth Orbit,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/061226/release_03/documents/NASA-UAP-D018_Gemini-4_Experiment-Debriefing_1967.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:39:21 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
NASA-UAP-D019_Gemini-5-Technical-Debriefing_Part1_1965.pdf,NASA,6/12/26,"August 2 - September 2, 1965","Cape Kennedy, Florida",PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/061226/release_03/documents/NASA-UAP-D019_Gemini-5-Technical-Debriefing_Part1_1965.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:39:25 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
NASA-UAP-D020_Gemini-5-Technical-Debriefing_Part2_1965.pdf,NASA,6/12/26,"August 30 - September 2, 1965","Cape Kennedy, Florida",PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/061226/release_03/documents/NASA-UAP-D020_Gemini-5-Technical-Debriefing_Part2_1965.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:39:31 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
NASA-UAP-D021_Gemini-7-Technical-Debriefing_1965.pdf,NASA,6/12/26,"December 19-21, 1965","Cape Kennedy, Florida",PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/061226/release_03/documents/NASA-UAP-D021_Gemini-7-Technical-Debriefing_1965.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:39:36 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
NASA-UAP-D022_Gemini-9-Debriefing_1966.pdf,NASA,6/12/26,"June 3-6, 1966",Low Earth Orbit,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/061226/release_03/documents/NASA-UAP-D022_Gemini-9-Debriefing_1966.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:39:44 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
NASA-UAP-D023_Interview_Excerpt_with_Astronaut_Gordon_Cooper_1962.mp4,NASA,6/12/26,"November, 1962",,AUD,https://www.war.gov/UFO/,,1010337,true,2026-06-18 22:08:43 JST,2026-06-14 21:40:53 JST,2026-06-18 22:08:43 JST,,unclassified,audio,not_applicable_audio,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
NASA-UAP-D024_Apollo_16_Scientific_Debriefing.mp4,NASA,6/12/26,,"Houston, Texas",AUD,https://www.war.gov/UFO/,,1010319,true,2026-06-18 22:08:43 JST,2026-06-14 21:42:39 JST,2026-06-18 22:08:43 JST,,unclassified,audio,not_applicable_audio,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
NASA-UAP-D025_Apollo_16_Scientific_Debriefing.mp4,NASA,6/12/26,,"Houston, Texas",AUD,https://www.war.gov/UFO/,,1010336,true,2026-06-18 22:08:43 JST,2026-06-14 21:43:27 JST,2026-06-18 22:08:43 JST,,unclassified,audio,not_applicable_audio,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
nasa-uap-vm1-apollo-12-1969.jpg,NASA,5/8/26,1969,Moon,IMG,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/nasa-uap-vm1-apollo-12-1969.jpg,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,image,not_applicable_image,unreviewed,unreviewed,unreviewed,unassigned,metadata_only,true
nasa-uap-vm2-apollo-12-1969.jpg,NASA,5/8/26,1969,Moon,IMG,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/nasa-uap-vm2-apollo-12-1969.jpg,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,image,not_applicable_image,unreviewed,unreviewed,unreviewed,unassigned,metadata_only,true
nasa-uap-vm3-apollo-12-1969.jpg,NASA,5/8/26,1969,Moon,IMG,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/nasa-uap-vm3-apollo-12-1969.jpg,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,image,not_applicable_image,unreviewed,unreviewed,unreviewed,unassigned,metadata_only,true
nasa-uap-vm4-apollo-12-1969.jpg,NASA,5/8/26,1969,Moon,IMG,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/nasa-uap-vm4-apollo-12-1969.jpg,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,image,not_applicable_image,unreviewed,unreviewed,unreviewed,unassigned,metadata_only,true
nasa-uap-vm5-apollo-12-1969.jpg,NASA,5/8/26,1969,Moon,IMG,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/nasa-uap-vm5-apollo-12-1969.jpg,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,image,not_applicable_image,unreviewed,unreviewed,unreviewed,unassigned,metadata_only,true
nasa-uap-vm6-apollo-17-1972.jpg,NASA,5/8/26,1972,Moon,IMG,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/nasa-uap-vm6-apollo-17-1972.jpg,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,image,not_applicable_image,unreviewed,unreviewed,unreviewed,unassigned,metadata_only,true
ODNI-UAP-D001_USPER_Narrative_Senior_USIC.pdf,Office of the Director of National Intelligence,2026-05-22,2025,Western United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/052226/release_02/documents/ODNI-UAP-D001_USPER_Narrative_Senior_USIC.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,published,true
dos-uap-d1-cable-1-papua-new-guinea-january-1985.pdf,Department of State,5/8/26,1/24/85,Papua New Guinea,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/dos-uap-d1-cable-1-papua-new-guinea-january-1985.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
dos-uap-d2-cable-2-kazakhstan-january-1994.pdf,Department of State,5/8/26,1/27/94,Kazakhstan,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/dos-uap-d2-cable-2-kazakhstan-january-1994.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
059uap00011.pdf,Department of State,5/8/26,10/28/2001-10/29/2001,Georgia,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/059uap00011.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
059uap00012.pdf,Department of State,5/8/26,11/5/04,Turkmenistan,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/059uap00012.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
059uap00013.pdf,Department of State,5/8/26,9/12/03,Mexico,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/059uap00013.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
USG-UAP-D001_Congress-WhiteHouse-UFO-Correspondence_1998.pdf,U.S. Government,6/12/26,1998,,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/061226/release_03/documents/USG-UAP-D001_Congress-WhiteHouse-UFO-Correspondence_1998.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:39:48 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
usper-statement-redacted.pdf,FBI,5/8/26,Late 2025,United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/usper-statement-redacted.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
western_us_event_slides_5.08.2026.pdf,Department of War,5/8/26,2023,Western United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/western_us_event_slides_5.08.2026.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
